CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalNetProfit,NetProfitPerOrder,InStoreRevShare,UERevShare,DDRevShare,SDRevShare,COGS_Rev_Ratio,OPEX_Rev_Ratio,TotalCostRate,Commission_UE,Commission_DD,DeliveryCost_SD,GrowthAdjOrders,GrowthAdjRevenue,InStorePPO,UE_PPO,DD_PPO,SD_PPO,CuisineType_enc,Segment_enc,Subregion_enc
Burgers,25779,Classic Burgers Grill,Full-service,CBD,0.99,34.31,1833,642,22027.02,536,298,357,18390.16,10224.38,12248.67,0.366821483511012,0.451014979300089,0.28,5,1.48,528.36,4012.52,-1799.23,-1000.32,1702.9,0.54,0.45,0.25,0.3,2915.87,1.5907637752318602,0.3502454991816694,0.2924168030551009,0.1625750136388434,0.19476268412438627,0.366821483511012,0.451014979300089,0.817836462811101,0.12600000000000003,0.07,0.444,1814.67,62261.327699999994,6.240311041990669,-3.3505214152700185,-3.3455518394648833,4.756703910614525,0,1,0
Burgers,26101,King Burgers Tavern,Full-service,CBD,0.99,32.18,597,164,5277.52,195,108,130,6275.1,3475.44,4183.4,0.378334257286042,0.516466749412939,0.33,18,5.31,690.3,555.19,-1410.65,-781.28,-250.21,0.38,0.45,0.25,0.3,-1886.95,-3.1607202680067004,0.27470686767169183,0.32663316582914576,0.18090452261306533,0.21775544388609713,0.378334257286042,0.516466749412939,0.894801006698981,0.14850000000000002,0.0825,1.5929999999999997,591.03,19019.3454,3.364787878787879,-7.197193877551021,-7.167706422018348,-1.9100000000000001,0,1,0
Burgers,25053,King Burgers Tavern,Full-service,West Auckland,1.04,33.51,1661,499,16721.49,523,290,349,17525.73,9717.9,11694.99,0.396553314290941,0.485376674565487,0.28,12,3.54,1235.46,1974.31,-2837.94,-1573.62,145.37,0.43,0.45,0.25,0.3,-2291.88,-1.3798193859121013,0.30042143287176404,0.31487055990367246,0.17459361830222755,0.21011438892233594,0.396553314290941,0.485376674565487,0.881929988856428,0.12600000000000003,0.07,1.062,1727.44,57886.5144,3.94862,-5.415916030534351,-5.407628865979381,0.4153428571428572,0,1,3
Burgers,25631,Classic Burgers Grill,Full-service,South Auckland,1.05,36.33,1499,525,19073.25,438,244,292,15912.54,8864.52,10608.36,0.372706734831445,0.524310493981466,0.28,12,3.54,1033.68,1964.22,-2816.79,-1569.17,58.8,0.54,0.45,0.25,0.3,-2362.9399999999996,-1.576344229486324,0.35023348899266177,0.2921947965310207,0.1627751834556371,0.19479653102068048,0.372706734831445,0.524310493981466,0.897017228812911,0.12600000000000003,0.07,1.062,1573.95,57181.6035,3.73425855513308,-6.416378132118451,-6.4047755102040815,0.20068259385665527,0,1,2
Burgers,26360,Urban Burgers Bistro,Cafe,North Shore,1.03,44.7,1528,361,16136.7,525,292,350,23467.5,13052.4,15645.0,0.267324640452862,0.437447387818247,0.33,12,3.54,1239.0,4764.01,-816.01,-453.86,3379.84,0.31,0.45,0.25,0.3,6873.98,4.498678010471204,0.2362565445026178,0.34358638743455494,0.19109947643979056,0.22905759162303663,0.267324640452862,0.437447387818247,0.704772028271109,0.14850000000000002,0.0825,1.062,1573.8400000000001,70350.648,13.16024861878453,-1.5513498098859315,-1.54901023890785,9.62917378917379,0,0,1
Burgers,26079,Top Burgers Eatery,Cafe,CBD,0.99,43.28,562,166,7184.48,178,99,119,7703.84,4284.72,5150.32,0.243581773433834,0.436767387227155,0.31,14,4.13,491.47,2296.53,74.35,41.35,1154.83,0.42,0.45,0.25,0.3,3567.06,6.347081850533808,0.29537366548042704,0.3167259786476868,0.17615658362989325,0.21174377224199287,0.243581773433834,0.436767387227155,0.680349160660989,0.1395,0.0775,1.2389999999999999,556.38,24080.1264,13.751676646706589,0.4153631284916201,0.41350000000000003,9.623583333333332,0,0,0
Burgers,25111,Classic Burgers Kitchen,Ghost Kitchen,South Auckland,1.05,46.57,1487,122,5681.54,614,341,410,28593.98,15880.37,19093.7,0.29746993877925,0.321676251804456,0.29,13,3.84,1574.4,2163.84,2597.87,1442.79,5697.51,0.09,0.45,0.25,0.3,11902.01,8.00404169468729,0.082044384667115,0.4129119031607263,0.22932078009414933,0.27572293207800946,0.29746993877925,0.321676251804456,0.619146190583706,0.1305,0.0725,1.152,1561.3500000000001,72712.0695,17.59219512195122,4.224178861788618,4.218684210526316,13.862554744525548,0,2,2
Burgers,25595,Top Burgers Kitchen,QSR,West Auckland,1.04,37.61,1276,271,10192.31,452,251,302,16999.72,9440.11,11358.22,0.218210295401514,0.37306306483224,0.3,14,4.13,1247.26,4165.87,1848.32,1026.39,3395.15,0.27,0.45,0.25,0.3,10435.73,8.178471786833855,0.21238244514106583,0.3542319749216301,0.19670846394984326,0.2366771159874608,0.218210295401514,0.37306306483224,0.591273360233754,0.135,0.075,1.2389999999999999,1327.04,49909.9744,15.315698529411764,4.080176600441501,4.072976190476191,11.205115511551156,0,3,3
Burgers,25881,Lucky Burgers Diner,QSR,CBD,0.99,36.87,1197,199,7337.13,449,250,299,16554.63,9217.5,11024.13,0.201856870297343,0.401524102664553,0.28,15,4.43,1324.57,2910.05,1930.58,1074.94,3047.81,0.2,0.45,0.25,0.3,8963.38,7.488203842940685,0.16624895572263995,0.3751044277360067,0.20885547201336677,0.24979114452798662,0.201856870297343,0.401524102664553,0.603380972961896,0.12600000000000003,0.07,1.329,1185.03,43692.0561,14.55025,4.290177777777777,4.282629482071713,10.159366666666667,0,3,0
Burgers,26244,Urban Burgers House,Cafe,West Auckland,1.04,34.3,1728,356,12210.8,617,343,412,21163.1,11764.9,14131.6,0.24282123086974,0.435210464918055,0.33,17,5.02,2068.24,3931.49,-169.98,-94.49,2481.69,0.26,0.45,0.25,0.3,6148.71,3.55828125,0.20601851851851852,0.3570601851851852,0.19849537037037038,0.23842592592592596,0.24282123086974,0.435210464918055,0.678031695787795,0.14850000000000002,0.0825,1.5059999999999998,1797.1200000000001,61641.21599999999,11.012577030812324,-0.27504854368932036,-0.2746802325581395,6.0089346246973365,0,0,3
Burgers,26245,Classic Burgers Corner,Full-service,North Shore,1.03,35.96,697,226,8126.96,212,118,141,7623.52,4243.28,5070.36,0.369292362453416,0.529286201111972,0.29,6,1.77,249.57,824.25,-1437.63,-800.19,264.67,0.48,0.45,0.25,0.3,-1148.9,-1.6483500717360116,0.32424677187948353,0.3041606886657102,0.16929698708751792,0.20229555236728838,0.369292362453416,0.529286201111972,0.898578563565388,0.1305,0.0725,0.531,717.91,25816.0436,3.631057268722467,-6.749436619718311,-6.724285714285715,1.8638732394366198,0,1,1
Burgers,26490,Classic Burgers Eatery,Full-service,West Auckland,1.04,41.27,1437,485,20015.95,428,238,286,17663.56,9822.26,11803.22,0.381961005600169,0.502269128710031,0.32,14,4.13,1181.18,2317.24,-3607.43,-2006.0,185.28,0.51,0.45,0.25,0.3,-3110.91,-2.164864300626305,0.337508698677801,0.2978427279053584,0.16562282533054976,0.19902574808629087,0.381961005600169,0.502269128710031,0.8842301343102,0.14400000000000002,0.08,1.2389999999999999,1494.48,61677.189600000005,4.76798353909465,-8.408927738927739,-8.393305439330543,0.6455749128919861,0,1,3
Burgers,25400,Top Burgers Corner,Ghost Kitchen,West Auckland,1.04,44.01,1458,95,4180.95,613,341,409,26978.13,15007.41,18000.09,0.287121943430975,0.263713604072109,0.29,14,4.13,1689.17,1877.93,4293.96,2388.65,6395.83,0.07,0.45,0.25,0.3,14956.37,10.258141289437587,0.06515775034293553,0.4204389574759945,0.23388203017832646,0.28052126200274347,0.287121943430975,0.263713604072109,0.5508355475030839,0.1305,0.0725,1.2389999999999999,1516.3200000000002,66733.2432,19.561770833333334,6.9934201954397395,6.984356725146199,15.599585365853658,0,2,3
Burgers,26532,King Burgers House,Full-service,North Shore,1.03,34.87,2227,722,25176.14,677,376,452,23606.99,13111.12,15761.24,0.383675677911378,0.470021476503462,0.31,8,2.36,1066.72,3683.34,-3864.4,-2146.25,1239.19,0.48,0.45,0.25,0.3,-1088.12,-0.48860350246969014,0.32420296362819934,0.3039964077233947,0.16883700044903457,0.20296362819937133,0.383675677911378,0.470021476503462,0.85369715441484,0.1395,0.0775,0.708,2293.81,79985.15470000001,5.0945228215767635,-5.699705014749263,-5.6929708222811675,2.7355187637969096,0,1,1
Burgers,25267,King Burgers Kitchen,Cafe,West Auckland,1.04,35.82,818,238,8525.16,261,145,174,9349.02,5193.9,6232.68,0.210430280975997,0.436889241216704,0.28,4,1.18,205.32,3006.66,679.49,377.5,1992.82,0.41,0.45,0.25,0.3,6056.469999999999,7.403997555012224,0.2909535452322738,0.31907090464547677,0.17726161369193152,0.21271393643031786,0.210430280975997,0.436889241216704,0.6473195221927011,0.12600000000000003,0.07,0.354,850.72,30472.7904,12.580167364016736,2.593473282442748,2.585616438356164,11.387542857142856,0,0,3
Burgers,25119,Classic Burgers Eatery,Cafe,CBD,0.99,33.49,1265,253,8472.97,455,253,304,15237.95,8472.97,10180.96,0.238450531568378,0.443626348115504,0.3,5,1.48,449.92,2693.75,273.11,151.86,2786.84,0.25,0.45,0.25,0.3,5905.56,4.668426877470356,0.19999999999999998,0.3596837944664032,0.19999999999999998,0.24031620553359684,0.238450531568378,0.443626348115504,0.682076879683882,0.135,0.075,0.444,1252.35,41941.201499999996,10.60531496062992,0.5989254385964913,0.5978740157480316,9.137180327868853,0,0,0
Burgers,26494,Top Burgers House,Full-service,CBD,0.99,41.87,1466,475,19888.25,446,248,297,18674.02,10383.76,12435.39,0.387959811929613,0.479524135775864,0.31,11,3.25,965.25,2635.51,-3314.34,-1842.95,682.64,0.48,0.45,0.25,0.3,-1839.1399999999999,-1.2545293315143247,0.32401091405184174,0.30422919508867663,0.16916780354706684,0.2025920873124147,0.387959811929613,0.479524135775864,0.867483947705477,0.1395,0.0775,0.975,1451.34,60767.605800000005,5.536785714285715,-7.4146308724832215,-7.40140562248996,2.290738255033557,0,1,0
Burgers,25161,Top Burgers Corner,Cafe,West Auckland,1.04,40.42,1119,319,12893.98,360,200,240,14551.2,8084.0,9700.8,0.279486142154783,0.420557478116825,0.3,13,3.84,921.6,3867.63,-0.63,-0.35,1988.22,0.4,0.45,0.25,0.3,5854.87,5.232234137622878,0.28507596067917784,0.32171581769437,0.17873100983020557,0.21447721179624665,0.279486142154783,0.420557478116825,0.700043620271608,0.135,0.075,1.152,1163.76,47039.1792,12.086343750000001,-0.0017451523545706372,-0.0017412935323383083,8.2498755186722,0,0,3
Burgers,26214,Urban Burgers Corner,Cafe,CBD,0.99,37.88,1694,370,14015.6,596,331,397,22576.48,12538.28,15038.36,0.258535533044487,0.356650849501602,0.33,18,5.31,2108.07,5393.39,1237.5,687.27,3678.9,0.28,0.45,0.25,0.3,10997.06,6.491770956316411,0.21841794569067297,0.35182998819362454,0.19539551357733176,0.23435655253837073,0.258535533044487,0.356650849501602,0.615186382546089,0.14850000000000002,0.0825,1.5929999999999997,1677.06,63527.0328,14.537439353099732,2.0728643216080402,2.070090361445783,9.243467336683418,0,0,0
Burgers,25528,Lucky Burgers Bistro,QSR,North Shore,1.03,36.79,1652,361,13281.19,581,323,387,21374.99,11883.17,14237.73,0.204108449220657,0.449127485696226,0.28,10,2.95,1141.65,4605.44,1427.08,793.37,3795.48,0.28,0.45,0.25,0.3,10621.369999999999,6.4294007263922515,0.2185230024213075,0.3516949152542373,0.19552058111380144,0.23426150121065373,0.204108449220657,0.449127485696226,0.653235934916883,0.12600000000000003,0.07,0.885,1701.56,62600.392400000004,12.72220994475138,2.4520274914089346,2.4486728395061728,9.782164948453609,0,3,1
Burgers,25973,King Burgers Kitchen,Full-service,West Auckland,1.04,37.44,591,153,5728.32,197,110,131,7375.68,4118.4,4904.64,0.372759494010825,0.487910197372548,0.27,13,3.84,503.04,798.13,-963.78,-538.15,180.33,0.35,0.45,0.25,0.3,-523.4699999999999,-0.8857360406091369,0.25888324873096447,0.3333333333333333,0.18612521150592215,0.22165820642978004,0.372759494010825,0.487910197372548,0.8606696913833729,0.12150000000000001,0.0675,1.152,614.64,23012.121600000002,5.182662337662338,-4.867575757575757,-4.848198198198198,1.3661363636363637,0,1,3
Burgers,25730,Top Burgers Eatery,QSR,CBD,0.99,39.64,1809,395,15657.8,636,354,424,25211.04,14032.56,16807.36,0.239658871367574,0.433120136964135,0.32,5,1.48,627.52,5123.56,182.05,101.33,4872.2,0.28,0.45,0.25,0.3,10279.14,5.682222222222222,0.2183526810392482,0.35157545605306806,0.1956882255389718,0.234383637368712,0.239658871367574,0.433120136964135,0.672779008331709,0.14400000000000002,0.08,0.444,1790.91,70991.6724,12.93828282828283,0.28579277864992153,0.28543661971830986,11.464,0,3,0
Burgers,26135,King Burgers Tavern,Full-service,CBD,0.99,34.74,1202,395,13722.3,363,202,242,12610.62,7017.48,8407.08,0.380201764998492,0.464409941108897,0.31,18,5.31,1285.02,2132.28,-1949.75,-1084.98,21.34,0.49,0.45,0.25,0.3,-881.1099999999998,-0.7330366056572377,0.32861896838602334,0.30199667221297843,0.1680532445923461,0.20133111480865226,0.380201764998492,0.464409941108897,0.844611706107389,0.1395,0.0775,1.5929999999999997,1189.98,41339.905199999994,5.384545454545455,-5.356456043956044,-5.344729064039409,0.08781893004115227,0,1,0
Burgers,26380,Classic Burgers Tavern,Full-service,CBD,0.99,39.01,1834,505,19700.05,598,332,399,23327.98,12951.32,15564.99,0.393061458598822,0.511228195345029,0.28,11,3.25,1296.75,1885.5,-4299.11,-2386.79,192.98,0.38,0.45,0.25,0.3,-4607.42,-2.5122246455834243,0.27535441657579063,0.3260632497273719,0.18102508178844057,0.21755725190839695,0.393061458598822,0.511228195345029,0.904289653943851,0.12600000000000003,0.07,0.975,1815.66,70828.8966,3.7262845849802373,-7.177145242070116,-7.167537537537537,0.48245,0,1,0
Burgers,25895,Top Burgers Corner,Full-service,West Auckland,1.04,46.39,1073,376,17442.64,314,174,209,14566.46,8071.86,9695.51,0.377299415611196,0.472256360342726,0.31,6,1.77,369.93,2624.14,-2324.16,-1287.91,1088.7,0.54,0.45,0.25,0.3,100.76999999999998,0.09391425908667286,0.3504193849021435,0.29263746505125815,0.16216216216216214,0.19478098788443615,0.377299415611196,0.472256360342726,0.8495557759539221,0.1395,0.0775,0.531,1115.92,51767.5288,6.960583554376657,-7.378285714285714,-7.359485714285714,5.184285714285714,0,1,3
Burgers,25330,Urban Burgers Tavern,Ghost Kitchen,North Shore,1.03,44.91,1161,65,2919.15,493,274,329,22140.63,12305.34,14775.39,0.262536822527181,0.2416238550446,0.27,17,5.02,1651.58,1447.43,5000.22,2779.03,5674.64,0.06,0.45,0.25,0.3,14901.32,12.834900947459086,0.05598621877691645,0.42463393626184326,0.2360034453057709,0.2833763996554694,0.262536822527181,0.2416238550446,0.5041606775717811,0.12150000000000001,0.0675,1.5059999999999998,1195.83,53704.725300000006,21.93075757575758,10.121902834008099,10.105563636363637,17.19587878787879,0,2,1
Burgers,25170,Lucky Burgers Tavern,QSR,West Auckland,1.04,46.04,1530,334,15377.36,538,299,359,24769.52,13765.96,16528.36,0.217860502731055,0.394324672338553,0.29,12,3.54,1270.86,5963.57,2422.83,1346.51,5139.08,0.28,0.45,0.25,0.3,14871.99,9.720254901960784,0.21830065359477122,0.35163398692810455,0.19542483660130713,0.23464052287581696,0.217860502731055,0.394324672338553,0.612185175069608,0.1305,0.0725,1.062,1591.2,73258.84800000001,17.801701492537312,4.495046382189239,4.488366666666667,14.275222222222222,0,3,3
Burgers,25442,Classic Burgers Grill,Cafe,West Auckland,1.04,43.24,1155,318,13750.32,377,209,251,16301.48,9037.16,10853.24,0.264888013489544,0.398093697498553,0.3,4,1.18,296.18,4634.11,603.45,334.54,3361.56,0.38,0.45,0.25,0.3,8933.66,7.734770562770563,0.27532467532467536,0.3264069264069264,0.18095238095238095,0.21731601731601732,0.264888013489544,0.398093697498553,0.662981710988097,0.135,0.075,0.354,1201.2,51939.888,14.526990595611284,1.5964285714285715,1.593047619047619,13.33952380952381,0,0,3
Burgers,26588,Lucky Burgers Corner,Cafe,West Auckland,1.04,38.95,2083,540,21033.0,694,386,463,27031.3,15034.7,18033.85,0.248576239868999,0.371197632467374,0.33,10,2.95,1365.85,7997.3,1357.68,755.13,5491.09,0.35,0.45,0.25,0.3,15601.199999999999,7.489774363898223,0.2592414786365818,0.33317330772923665,0.18530964954392704,0.2222755640902544,0.248576239868999,0.371197632467374,0.6197738723363729,0.14850000000000002,0.0825,0.885,2166.32,84378.164,14.782439926062846,1.953496402877698,1.9512403100775193,11.834245689655173,0,0,3
Burgers,25294,Lucky Burgers Tavern,Ghost Kitchen,CBD,0.99,34.43,998,82,2823.26,412,229,275,14185.16,7884.47,9468.25,0.262558714870829,0.207000498892739,0.33,9,2.66,731.5,1497.57,2843.28,1580.37,4290.85,0.09,0.45,0.25,0.3,10212.07,10.23253507014028,0.08216432865731464,0.41282565130260523,0.22945891783567135,0.2755511022044088,0.262558714870829,0.207000498892739,0.469559213763568,0.14850000000000002,0.0825,0.798,988.02,34017.5286,18.04301204819277,6.884455205811139,6.871173913043478,15.546557971014494,0,2,0
Burgers,25174,Classic Burgers Corner,Full-service,North Shore,1.03,33.99,1728,544,18490.56,533,296,355,18116.67,10061.04,12066.45,0.383637686388101,0.547367854113691,0.32,15,4.43,1572.65,1275.75,-4547.38,-2525.38,-740.13,0.46,0.45,0.25,0.3,-6537.14,-3.7830671296296297,0.3148148148148148,0.308449074074074,0.1712962962962963,0.20543981481481483,0.383637686388101,0.547367854113691,0.9310055405017921,0.14400000000000002,0.08,1.329,1779.8400000000001,60496.761600000005,2.3408256880733944,-8.515692883895131,-8.502962962962963,-2.0790168539325844,0,1,1
Burgers,25376,Top Burgers House,Ghost Kitchen,South Auckland,1.05,43.85,1531,100,4385.0,644,358,429,28239.4,15698.3,18811.65,0.29566688031191,0.349170912150294,0.29,16,4.72,2024.88,1557.39,1840.14,1022.94,4656.31,0.07,0.45,0.25,0.3,9076.78,5.928661005878511,0.06531678641410842,0.42064010450685824,0.23383409536250813,0.2802090137165251,0.29566688031191,0.349170912150294,0.644837792462204,0.1305,0.0725,1.416,1607.55,70491.0675,15.419702970297031,2.8529302325581396,2.8494150417827298,10.828627906976745,0,2,2
Burgers,25418,Top Burgers Eatery,Cafe,North Shore,1.03,43.29,1941,593,25670.97,607,337,404,26277.03,14588.73,17489.16,0.239532025568187,0.372590851527639,0.27,6,1.77,715.08,9957.18,3097.46,1719.68,6068.57,0.44,0.45,0.25,0.3,20842.89,10.73822256568779,0.30551262235960847,0.3127253992787223,0.1736218444100979,0.20814013395157135,0.239532025568187,0.372590851527639,0.612122877095826,0.12150000000000001,0.0675,0.531,1999.23,86546.6667,16.762929292929293,5.094506578947368,5.087810650887574,14.984123456790122,0,0,1
Burgers,25015,Lucky Burgers Grill,QSR,CBD,0.99,34.71,1299,276,9579.96,460,256,307,15966.6,8885.76,10655.97,0.221846213359386,0.446916462201625,0.32,3,0.89,273.23,3173.24,179.42,99.85,3256.42,0.27,0.45,0.25,0.3,6708.93,5.1646882217090075,0.21247113163972284,0.35411855273287146,0.19707467282525018,0.2363356428021555,0.221846213359386,0.446916462201625,0.668762675561011,0.14400000000000002,0.08,0.267,1286.01,44637.407100000004,11.455740072202165,0.3891973969631236,0.38852140077821007,10.572792207792208,0,3,0
Burgers,26027,Urban Burgers Bistro,Cafe,West Auckland,1.04,38.25,1123,303,11589.75,369,205,246,14114.25,7841.25,9409.5,0.243503914065659,0.42334763079416,0.3,13,3.84,944.64,3861.11,467.87,259.93,2190.12,0.37,0.45,0.25,0.3,6779.030000000001,6.036536064113981,0.26981300089047194,0.3285841495992876,0.182546749777382,0.21905609973285842,0.243503914065659,0.42334763079416,0.666851544859819,0.135,0.075,1.152,1167.92,44672.94,12.701019736842106,1.2645135135135135,1.2617961165048543,8.866882591093116,0,0,3
Burgers,26391,Classic Burgers Bistro,Ghost Kitchen,North Shore,1.03,43.92,805,45,1976.4,342,190,228,15020.64,8344.8,10013.76,0.295922063931357,0.23290582903428,0.28,14,4.13,941.64,931.22,2871.53,1595.29,3776.56,0.06,0.45,0.25,0.3,9174.6,11.397018633540373,0.055900621118012424,0.4248447204968944,0.2360248447204969,0.28322981366459626,0.295922063931357,0.23290582903428,0.528827892965637,0.12600000000000003,0.07,1.2389999999999999,829.15,36416.268,20.243913043478262,8.371807580174927,8.352303664921466,16.491528384279476,0,2,1
Burgers,26514,Lucky Burgers Corner,QSR,West Auckland,1.04,36.38,638,106,3856.28,239,133,160,8694.82,4838.54,5820.8,0.248522782940418,0.386922581051476,0.31,17,5.02,803.2,1405.82,474.34,263.96,1318.8,0.2,0.45,0.25,0.3,3462.92,5.427774294670846,0.16614420062695925,0.37460815047021945,0.2084639498432602,0.25078369905956116,0.248522782940418,0.386922581051476,0.635445363991894,0.1395,0.0775,1.5059999999999998,663.52,24138.8576,13.138504672897195,1.9764166666666665,1.9698507462686565,8.191304347826087,0,3,3
Burgers,26677,Top Burgers Tavern,Cafe,South Auckland,1.05,34.3,1342,333,11421.9,454,252,303,15572.2,8643.6,10392.9,0.216553137414157,0.409603461413644,0.29,13,3.84,1163.52,4270.0,1305.63,724.71,2721.8,0.33,0.45,0.25,0.3,9022.14,6.722906110283159,0.2481371087928465,0.33830104321907606,0.18777943368107303,0.22578241430700446,0.216553137414157,0.409603461413644,0.6261565988278011,0.1305,0.0725,1.152,1409.1000000000001,48332.13,12.784431137724551,2.8695164835164837,2.8644664031620555,8.953289473684212,0,0,2
Burgers,25181,King Burgers Cafe,Full-service,South Auckland,1.05,36.18,2043,594,21490.92,652,362,435,23589.36,13097.16,15738.3,0.370753841416445,0.5194696117891,0.28,9,2.66,1157.1,2359.2,-4015.46,-2229.44,570.6,0.41,0.45,0.25,0.3,-3315.1000000000004,-1.6226627508565836,0.290748898678414,0.31913852178169355,0.1771904062652961,0.21292217327459614,0.370753841416445,0.5194696117891,0.8902234532055451,0.12600000000000003,0.07,0.798,2145.15,77611.527,3.965042016806722,-6.149249617151608,-6.141707988980716,1.3087155963302752,0,1,2
